Latitude,Longitude,Sample Date,blue,red,green,nir,swir16,swir22,NDMI,MNDWI,NDVI
-28.75,30.442778,25-10-2012,,,,,,,,,
-29.161667,30.629722,25-10-2012,8948.0,10454.0,9926.0,14085.0,16344.5,14874.5,-0.0742536025895921,-0.24432348071030152,0.14796853987529995
-27.38972222,26.46388889,25-10-2012,9721.5,10720.0,10475.0,11313.5,10582.0,9894.5,0.033408691283596935,-0.0050814456000379685,0.026936256155399612
-27.671111,27.236944,28-10-2012,9851.0,10763.5,10789.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621,0.1901662779324348
-28.068333,31.55,28-10-2012,9038.0,10219.5,10195.0,16417.5,15704.0,12888.5,0.0222125367744345,-0.21271091547936133,0.23268386079513373
-25.99136,27.84208,29-10-2012,9017.0,9861.0,9841.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325,0.24081915466933468
-27.00222,28.76528,29-10-2012,9872.0,11066.5,10770.0,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837,0.13232843953976076
-26.45,28.085833,29-10-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-27.01011111,26.69808333,30-10-2012,9381.0,9853.0,9940.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584,0.08844481450642942
-26.648056,27.089444,30-10-2012,,,,,,,,,
-26.970278,27.211111,30-10-2012,9281.0,9746.0,9824.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028,0.006422673055357293
-26.880278,26.965,30-10-2012,9864.5,11726.0,10749.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283,0.08478214209057705
-26.98472222,26.63227778,30-10-2012,10038.5,11792.5,11032.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062,0.11036928067594542
-29.160278,26.573333,30-10-2012,,,,,,,,,
-25.45963889,28.26430556,30-10-2012,8958.0,10010.5,9857.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233,0.2237966929652811
-28.338333,31.373611,30-10-2012,9369.5,10923.5,10561.5,11596.5,10001.0,9292.0,0.07387429100590312,0.027258358662613853,0.029884547069271628
-25.57877778,29.12747222,30-10-2012,8912.0,10137.5,9809.5,14619.5,14271.0,11751.5,0.012062788806008855,-0.18527439214301952,0.18103970594175314
-29.161667,23.696389,31-10-2012,,,,,,,,,
-25.81048333,27.90955222,31-10-2012,4427.0,4750.0,4719.5,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178,0.08982035928143627
-29.641944,30.6875,31-10-2012,7603.0,7746.5,7890.0,9590.0,8373.5,7837.0,0.06772065577420844,-0.02972914809235386,0.1063363423989842
-22.769722,30.886944,31-10-2012,8917.0,10397.0,9829.0,13370.0,15844.0,13815.0,-0.08468542479633025,-0.23429283683246901,0.12508940968569815
-28.44555556,32.325,21-02-2013,,,,,,,,,
-26.73806,27.59194,31-10-2012,9229.0,9722.5,9843.5,10586.5,8672.5,8367.5,0.09938210706682539,0.06324260099373481,0.042542715052439596
-23.658056,31.05,01-11-2012,9094.0,11085.5,10044.0,13533.0,16137.5,14864.0,-0.08778079236952499,-0.23274067566793258,0.09941710502264517
-29.161667,23.696389,02-11-2012,,,,,,,,,
-28.7115,24.07288889,02-11-2012,,,,,,,,,
-29.1825,23.575556,02-11-2012,9183.5,9931.0,10563.0,9445.5,8605.0,8180.0,0.04656380709675607,0.10214941569282085,-0.02505612468712087
-29.7775,29.470833,05-11-2012,8575.5,9236.0,9470.5,16252.0,13655.0,10489.0,0.08683585782592676,-0.1809474389742917,0.2752667922159437
-29.987778,29.851667,05-11-2012,,,,,,,,,
-29.744167,29.905833,05-11-2012,8741.5,9689.5,9769.0,13403.0,13512.0,10945.5,-0.004049786364480758,-0.1607748808040885,0.16080978672729174
-26.970278,27.211111,05-11-2012,,,,,,,,,
-26.45,28.085833,05-11-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-33.818056,19.694722,05-11-2012,8936.5,9724.5,9654.0,14541.0,13824.0,11586.5,0.025277630883130533,-0.17761308458982802,0.19849168572664813
-33.897778,20.012778,05-11-2012,8318.0,8974.0,8849.0,13266.0,9988.0,8545.0,0.14096499526963044,-0.0604661039443645,0.19298561151079052
-34.065833,20.404167,06-11-2012,7913.0,8319.0,8248.0,11011.0,8742.0,7989.0,0.11486862755024496,-0.029075927015891533,0.13926539058458284
-24.670833,28.560833,06-11-2012,9419.0,11261.0,10474.0,15856.5,17776.0,14412.0,-0.05707277187244463,-0.25847787610619377,0.16946621185581207
-25.127778,27.628889,06-11-2012,,,,,,,,,
-25.20639,27.558,06-11-2012,,,,,,,,,
-24.39619444,27.08983333,06-11-2012,,,,,,,,,
-24.69514,27.40906,06-11-2012,9373.5,10606.0,10177.0,14223.0,14059.5,11452.0,0.005780959957570916,-0.16019227198646604,0.1456764267590312
-26.03611,30.99778,06-11-2012,9298.0,10288.0,10114.0,14225.5,13542.0,11433.0,0.02461510758980814,-0.14491038214406432,0.16062577763273234
-27.363611,31.783333,06-11-2012,8663.0,9144.0,9482.0,16672.5,12991.0,9969.0,0.12410875318151897,-0.1561429270680365,0.29161582708732675
-30.733889,29.828333,06-11-2012,8331.0,9120.0,9390.0,15863.0,13768.5,10250.0,0.07068491301486571,-0.18906664939439002,0.26990353440339326
-27.38972222,26.46388889,06-11-2012,8349.0,8774.0,9004.0,8384.0,7970.0,7838.0,0.02531490766784869,0.06091669612348262,-0.022729921902319487
-27.398611,26.614722,06-11-2012,9237.5,10507.5,10538.0,16571.0,14938.5,12012.0,0.05180977165616703,-0.1727278079799024,0.22392303857303683
-27.671111,27.236944,06-11-2012,9851.0,10763.5,10789.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621,0.1901662779324348
-29.160278,26.573333,06-11-2012,,,,,,,,,
-28.69485,28.23487,06-11-2012,4138.0,4608.0,4584.0,6304.0,5474.5,4503.5,0.07042492677335764,-0.08853208728935638,0.15542521994134756
-28.883333,27.89,06-11-2012,8782.0,9907.5,9744.0,15026.0,12860.0,11680.0,0.07767338449401105,-0.13785170766236005,0.20528606092205184
-34.092222,21.295278,06-11-2012,8924.0,10535.5,10106.5,17525.0,16672.5,13391.5,0.024928722859858102,-0.24519212816012456,0.24908679460451438
-34.075556,20.145556,06-11-2012,9371.0,11175.0,10534.0,15889.0,16762.0,13492.5,-0.02673731279286997,-0.22816529894489954,0.17417972214011168
-29.161667,23.696389,07-11-2012,,,,,,,,,
-22.935,28.004167,07-11-2012,,,,,,,,,
-26.905,32.324722,07-11-2012,10990.5,11127.0,11536.0,19261.5,12934.5,10518.0,0.19651509504286188,-0.05715044645593651,0.2676834986919385
-30.398056,30.601944,07-11-2012,8388.5,8922.0,9231.0,17162.5,11458.5,9097.5,0.19929422452045634,-0.10766330747480556,0.3159155820506419
-30.27402,30.69602,07-11-2012,8840.5,10216.0,9951.0,16386.0,12149.5,9854.5,0.14846419372360692,-0.09947738738942513,0.23193744831215612
-27.3,28.586944,07-11-2012,,,,,,,,,
-29.615556,27.065278,07-11-2012,9627.0,11533.0,10670.0,15666.5,13752.5,11747.5,0.06505999524117045,-0.12621557989558757,0.151969705325465
-34.405833,19.600556,07-11-2012,,,,,,,,,
-27.01011111,26.69808333,08-11-2012,9294.0,9862.0,9893.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931,0.15445620954258948
-30.830556,26.921389,08-11-2012,8722.5,9257.0,9265.5,12512.0,10885.0,9337.0,0.06953882976449943,-0.0803702141386066,0.14952455326381484
-22.91028,29.61111,08-11-2012,9262.5,10943.0,10224.0,14339.5,14795.0,11985.0,-0.015634385350701007,-0.18270114712818186,0.13434193612182288
-26.861111,28.884722,08-11-2012,9302.0,10287.5,10224.0,16702.0,15283.0,12502.5,0.044364545880881526,-0.19833771121652805,0.2376664999351591
-27.00222,28.76528,08-11-2012,9872.0,11066.5,10770.0,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837,0.13232843953976076
-27.02314,28.59389,08-11-2012,10051.5,11503.0,11140.0,14489.5,13288.5,11467.0,0.04323565411476693,-0.08795054956301006,0.11489852842165967
-26.648056,27.089444,08-11-2012,,,,,,,,,
-26.880278,26.965,08-11-2012,9383.5,10524.5,10100.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233,0.13013472187784061
-26.98472222,26.63227778,08-11-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-29.028629,24.638389,08-11-2012,9381.5,10694.0,10247.0,15214.0,14594.5,13002.0,0.020782662663334214,-0.17500956061429393,0.17446348618187366
-30.679722,26.7125,08-11-2012,8966.5,11206.0,9985.5,11203.0,7995.0,7866.5,0.16710073966038044,0.11070326186702201,-0.00013387478245347793
-30.160091,27.40124,08-11-2012,9354.0,10989.0,10326.5,15529.5,16080.0,13284.5,-0.01741565035827831,-0.2178819608808429,0.17122009163414156
-30.336111,27.359444,08-11-2012,65535.0,65535.0,65535.0,33140.5,65535.0,26157.5,-0.3282932440170049,0.0,-0.3282932440170049
-34.329722,18.990278,08-11-2012,8618.5,9567.5,9276.0,13654.0,13107.5,11045.5,0.02042112736580528,-0.17117519601492096,0.1759791572465165
-29.658056,25.973333,09-11-2012,9133.0,10338.5,10111.0,13926.5,14689.5,12679.0,-0.02666340508806253,-0.18461321344327664,0.14786729857819844
-31.000833,26.353056,09-11-2012,,,,,,,,,
-29.803611,30.516111,09-11-2012,8811.0,9588.0,9938.0,19050.5,14580.0,11072.5,0.13292992967692976,-0.1893302879517082,0.3304118581629613
-25.99136,27.84208,12-11-2012,9017.0,9861.0,9841.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325,0.24081915466933468
-26.861111,28.884722,12-11-2012,9302.0,10287.5,10224.0,16702.0,15283.0,12502.5,0.044364545880881526,-0.19833771121652805,0.2376664999351591
-26.45,28.085833,12-11-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-27.671111,27.236944,12-11-2012,9851.0,10763.5,10789.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621,0.1901662779324348
-33.38056,19.30167,12-11-2012,,,,,,,,,
-32.502778,19.535833,12-11-2012,10350.5,13691.0,12180.5,17171.5,19564.5,17277.5,-0.06514046167247368,-0.2326035596156868,0.1127744025921422
-27.01011111,26.69808333,13-11-2012,9294.0,9862.0,9893.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931,0.15445620954258948
-31.860278,18.6875,13-11-2012,9301.0,10675.0,10329.5,15426.0,14039.5,11594.5,0.04705503045935061,-0.1522426033074802,0.18202367725374438
-25.73411,27.21422,13-11-2012,,,,,,,,,
-22.43772222,31.07805556,13-11-2012,9760.5,11153.5,10495.5,14338.5,14794.0,12257.5,-0.015635458680168145,-0.16997172739674501,0.12494115801035571
-29.380556,30.2775,13-11-2012,8480.5,9071.5,9549.5,19285.5,13860.0,10398.0,0.16368737837715477,-0.18413464619064832,0.3601932503438292
-27.169444,29.233889,13-11-2012,,,,,,,,,
-27.00222,28.76528,13-11-2012,9872.0,11066.5,10770.0,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837,0.13232843953976076
-26.970278,27.211111,13-11-2012,,,,,,,,,
-26.880278,26.965,13-11-2012,9383.5,10524.5,10100.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233,0.13013472187784061
-26.98472222,26.63227778,13-11-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-27.935,26.126667,13-11-2012,9634.0,11586.0,10705.0,14335.0,17813.5,15537.0,-0.1082010047125057,-0.2492592527657477,0.10605300721422745
-32.595833,19.009444,13-11-2012,8871.0,10097.0,9884.0,15930.5,13610.0,10974.5,0.07855317276281688,-0.1585936834936573,0.2241283258092394
-25.45963889,28.26430556,13-11-2012,8958.0,10010.5,9857.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233,0.2237966929652811
-29.161667,23.696389,14-11-2012,,,,,,,,,
-25.81048333,27.90955222,14-11-2012,4427.0,4750.0,4719.5,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178,0.08982035928143627
-27.3,28.586944,14-11-2012,,,,,,,,,
-33.31388889,19.07472222,14-11-2012,8836.5,10015.0,9649.5,14585.5,13676.0,11455.0,0.03218158979530446,-0.1726222374654341,0.18578890672953727
-33.13083,18.86278,14-11-2012,9373.0,11498.5,10505.0,15951.5,15080.0,12710.0,0.02808436588627676,-0.17881571233144353,0.16222222222222163
-27.5275,30.858056,15-11-2012,9264.0,10597.5,10072.0,13913.0,15980.0,14371.5,-0.06914662295520668,-0.22677721480116605,0.13526855837294166
-33.7075,18.97444444,15-11-2012,8922.0,10195.0,9748.5,14723.0,12990.0,10629.5,0.06253382888896886,-0.1425555775446923,0.1817160285737211
-34.250556,20.9925,16-11-2012,8274.5,9011.0,9041.5,13387.0,12897.0,10422.0,0.018642520164358474,-0.17574127675091655,0.19537458701669705
-24.679167,30.8025,19-11-2012,8720.5,10854.5,9804.5,13212.5,16096.0,14959.5,-0.09838442772574477,-0.24291036852570322,0.09797648232018907
-26.45,28.085833,19-11-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-28.116667,26.725278,19-11-2012,,,,,,,,,
-29.160278,26.573333,19-11-2012,,,,,,,,,
-27.01011111,26.69808333,20-11-2012,9294.0,9862.0,9893.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931,0.15445620954258948
-24.183889,30.823889,20-11-2012,8743.0,10100.0,9747.0,13520.5,13302.5,11431.5,0.008127353390746717,-0.15425497299290591,0.14481065176435662
-25.127778,27.628889,20-11-2012,,,,,,,,,
-25.20639,27.558,20-11-2012,,,,,,,,,
-26.861111,28.884722,20-11-2012,9302.0,10287.5,10224.0,16702.0,15283.0,12502.5,0.044364545880881526,-0.19833771121652805,0.2376664999351591
-27.00222,28.76528,20-11-2012,9018.0,10043.0,10035.0,14549.5,14247.0,11181.0,0.010504748841004947,-0.17346182357301634,0.18324692487546942
-26.648056,27.089444,20-11-2012,,,,,,,,,
-26.970278,27.211111,20-11-2012,,,,,,,,,
-26.880278,26.965,20-11-2012,9383.5,10524.5,10100.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233,0.13013472187784061
-26.98472222,26.63227778,20-11-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-31.396,29.2651,20-11-2012,9353.5,12323.5,10811.5,14776.5,8493.5,8144.0,0.27000429737859793,0.12007252007251946,0.09051660516605134
-31.554722,29.245556,20-11-2012,,,,,,,,,
-34.031944,22.053333,20-11-2012,8330.0,9007.0,8860.0,12478.0,11428.0,9920.0,0.04392202794277569,-0.12657728706624544,0.16155457295787684
-34.039722,22.133333,20-11-2012,9090.0,9800.0,9954.0,19370.5,14602.0,11194.0,0.14036352932518906,-0.1892816419612307,0.32808830839375286
-29.161667,23.696389,21-11-2012,,,,,,,,,
-28.7115,24.07288889,21-11-2012,,,,,,,,,
-28.747778,31.745833,21-11-2012,,,,,,,,,
-28.141944,26.417778,21-11-2012,9024.0,10151.0,9810.0,14799.0,16112.0,13543.0,-0.042476788198375845,-0.24311395725638363,0.18629258517033995
-30.27402,30.69602,10-10-2012,8576.0,9699.0,9576.0,14796.5,12173.0,9694.0,0.0972765531433653,-0.11940778886385527,0.20809944683717335
-29.160278,26.573333,21-11-2012,,,,,,,,,
-30.570833,29.150556,21-11-2012,9190.5,10942.0,10452.5,14860.0,14116.0,12066.5,0.025676421866372083,-0.14911370250523986,0.15184869389969713
-31.104278,29.399722,21-11-2012,8452.0,9691.0,9567.5,14263.0,10545.0,9021.0,0.1498710093518214,-0.04860161591050318,0.19086582616681896
-34.02861,22.22222,21-11-2012,8397.5,9013.0,9173.5,17257.0,12533.5,9908.5,0.15855725818633404,-0.1547887778136078,0.313818043395507
-34.005833,22.351111,21-11-2012,8826.0,9868.5,9697.0,16635.5,14930.0,11807.5,0.05403050799131947,-0.21249035611320824,0.255319951705402
-29.140556,31.391944,22-11-2012,,,,,,,,,
-24.39619444,27.08983333,22-11-2012,,,,,,,,,
-28.75,30.442778,22-11-2012,,,,,,,,,
-27.38972222,26.46388889,22-11-2012,8349.0,8774.0,9004.0,8384.0,7970.0,7838.0,0.02531490766784869,0.06091669612348262,-0.022729921902319487
-27.671111,27.236944,22-11-2012,9160.0,10356.5,10162.5,15401.5,15051.5,12406.0,0.011493120546415752,-0.193900214166732,0.19586147992856515
-30.568333,29.422778,22-11-2012,,,,,,,,,
-31.031389,28.883333,22-11-2012,9346.0,11768.0,10818.0,12844.0,11449.0,9787.0,0.057423949285802266,-0.028337899133246382,0.04371851129530293
-30.86013889,29.07125,22-11-2012,9353.5,11860.5,10713.0,14041.5,12067.0,10589.5,0.07562671160733066,-0.05943810359964856,0.08420199212415998
-30.77586667,29.03221667,22-11-2012,9108.5,10559.0,10202.5,15862.0,16019.0,12789.5,-0.004924563219472398,-0.22182178746448442,0.20071155520230044
-25.99136,27.84208,26-11-2012,9017.0,9861.0,9841.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325,0.24081915466933468
-26.73806,27.59194,26-11-2012,,,,,,,,,
-26.45,28.085833,26-11-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-33.818056,19.694722,26-11-2012,17506.0,18747.5,18230.5,21971.0,20731.0,18861.0,0.029038452531497283,-0.06417874055156997,0.0791654898878886
-33.897778,20.012778,26-11-2012,8195.0,8861.0,8855.0,12797.0,9998.0,8473.0,0.12279008554507514,-0.060626955922134095,0.1817342321543994
-34.065833,20.404167,27-11-2012,7913.0,8319.0,8248.0,11011.0,8742.0,7989.0,0.11486862755024496,-0.029075927015891533,0.13926539058458284
-28.404444,30.013056,27-11-2012,8646.0,9658.0,9521.0,13935.0,14593.0,12347.5,-0.023065058889511977,-0.21033424566641698,0.18128258381723317
-27.169444,29.233889,27-11-2012,,,,,,,,,
-26.861111,28.884722,27-11-2012,,,,,,,,,
-27.3,28.586944,27-11-2012,9207.0,11908.0,10601.0,15219.5,17653.0,14843.0,-0.07402844322762164,-0.24959297798541713,0.12207169846097089
-29.042222,24.6,27-11-2012,8820.0,9012.5,9506.0,10914.5,9258.0,8551.0,0.08211674309084109,0.013216798124067293,0.09544838661113016
-29.028629,24.638389,27-11-2012,9457.0,10954.5,10451.0,15689.0,14240.0,12139.0,0.048414581175448404,-0.15345672512251365,0.17769812524630707
-33.501667,21.624167,27-11-2012,8679.0,9151.5,9519.5,15418.0,11722.0,9432.0,0.13618275607958683,-0.10368853423722382,0.2550519953600999
-34.075556,20.145556,27-11-2012,9371.0,11175.0,10534.0,15889.0,16762.0,13492.5,-0.02673731279286997,-0.22816529894489954,0.17417972214011168
-25.45963889,28.26430556,27-11-2012,8958.0,10010.5,9857.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233,0.2237966929652811
-28.338333,31.373611,27-11-2012,,,,,,,,,
-28.068333,31.55,27-11-2012,9038.0,10219.5,10195.0,16417.5,15704.0,12888.5,0.0222125367744345,-0.21271091547936133,0.23268386079513373
-25.57877778,29.12747222,27-11-2012,8912.0,10137.5,9809.5,14619.5,14271.0,11751.5,0.012062788806008855,-0.18527439214301952,0.18103970594175314
-29.161667,23.696389,28-11-2012,,,,,,,,,
-27.01011111,26.69808333,28-11-2012,9294.0,9862.0,9893.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931,0.15445620954258948
-25.81048333,27.90955222,28-11-2012,4427.0,4750.0,4719.5,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178,0.08982035928143627
-26.648056,27.089444,28-11-2012,,,,,,,,,
-26.970278,27.211111,28-11-2012,,,,,,,,,
-26.880278,26.965,28-11-2012,9383.5,10524.5,10100.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233,0.13013472187784061
-27.802778,28.768333,28-11-2012,,,,,,,,,
-26.98472222,26.63227778,28-11-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-34.405833,19.600556,28-11-2012,,,,,,,,,
-29.641944,30.6875,29-11-2012,8290.0,8829.5,9245.0,18513.5,13322.5,9780.5,0.1630544038195748,-0.18068018167718986,0.3541674285923258
-25.73411,27.21422,29-11-2012,,,,,,,,,
-24.925278,29.324444,29-11-2012,,,,,,,,,
-27.398611,26.614722,29-11-2012,9237.5,10507.5,10538.0,16571.0,14938.5,12012.0,0.05180977165616703,-0.1727278079799024,0.22392303857303683
-34.329722,18.990278,29-11-2012,8618.5,9567.5,9276.0,13654.0,13107.5,11045.5,0.02042112736580528,-0.17117519601492096,0.1759791572465165
-29.7775,29.470833,03-12-2012,8575.5,9236.0,9470.5,16252.0,13655.0,10489.0,0.08683585782592676,-0.1809474389742917,0.2752667922159437
-29.987778,29.851667,03-12-2012,8478.5,9071.5,9585.5,19007.5,13708.5,10278.0,0.16196967844479718,-0.17699836867862895,0.3538587556536901
-29.744167,29.905833,03-12-2012,,,,,,,,,
-26.970278,27.211111,03-12-2012,,,,,,,,,
-26.45,28.085833,03-12-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-33.31388889,19.07472222,03-12-2012,8836.5,10015.0,9649.5,14585.5,13676.0,11455.0,0.03218158979530446,-0.1726222374654341,0.18578890672953727
-25.127778,27.628889,04-12-2012,,,,,,,,,
-25.20639,27.558,04-12-2012,,,,,,,,,
-24.39619444,27.08983333,04-12-2012,,,,,,,,,
-24.69514,27.40906,04-12-2012,9373.5,10606.0,10177.0,14223.0,14059.5,11452.0,0.005780959957570916,-0.16019227198646604,0.1456764267590312
-22.769722,30.886944,04-12-2012,8917.0,10397.0,9829.0,13370.0,15844.0,13815.0,-0.08468542479633025,-0.23429283683246901,0.12508940968569815
-27.363611,31.783333,04-12-2012,8486.5,8961.5,9504.0,19873.0,13403.5,9667.0,0.19441648009856746,-0.17022809123649388,0.378418214291906
-30.733889,29.828333,04-12-2012,11721.0,12337.0,12644.0,19523.0,14654.5,11805.0,0.14244751664106461,-0.07364873527849489,0.2255492780916503
-26.861111,28.884722,04-12-2012,,,,,,,,,
-27.02314,28.59389,04-12-2012,4544.0,4934.5,4967.5,6346.0,5314.5,4489.5,0.08846104369452348,-0.03374829799649841,0.1251274322946667
-27.671111,27.236944,04-12-2012,,,,,,,,,
-28.69485,28.23487,04-12-2012,8362.0,9148.5,9238.0,15407.5,11940.5,9756.5,0.1267734386426791,-0.12760582666383302,0.25488678937937675
-29.615556,27.065278,04-12-2012,9627.0,11533.0,10670.0,15666.5,13752.5,11747.5,0.06505999524117045,-0.12621557989558757,0.151969705325465
-34.092222,21.295278,04-12-2012,9668.0,11785.5,10770.0,17160.5,19632.5,15544.0,-0.06718669312097392,-0.2915056327604628,0.18569059628273274
-33.13083,18.86278,04-12-2012,9373.0,11498.5,10505.0,15951.5,15080.0,12710.0,0.02808436588627676,-0.17881571233144353,0.16222222222222163
-33.7075,18.97444444,04-12-2012,8922.0,10195.0,9748.5,14723.0,12990.0,10629.5,0.06253382888896886,-0.1425555775446923,0.1817160285737211
-29.161667,23.696389,05-12-2012,,,,,,,,,
-27.01011111,26.69808333,05-12-2012,9294.0,9862.0,9893.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931,0.15445620954258948
-30.398056,30.601944,05-12-2012,8388.5,8922.0,9231.0,17162.5,11458.5,9097.5,0.19929422452045634,-0.10766330747480556,0.3159155820506419
-27.00222,28.76528,05-12-2012,9018.0,10043.0,10035.0,14549.5,14247.0,11181.0,0.010504748841004947,-0.17346182357301634,0.18324692487546942
-26.648056,27.089444,05-12-2012,,,,,,,,,
-26.880278,26.965,05-12-2012,9383.5,10524.5,10100.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233,0.13013472187784061
-27.273889,28.49,05-12-2012,8706.0,9928.5,9587.0,13237.5,10065.5,8689.0,0.13611981289962607,-0.024348047322223513,0.14283864283864223
-27.3,28.586944,05-12-2012,9207.0,11908.0,10601.0,15219.5,17653.0,14843.0,-0.07402844322762164,-0.24959297798541713,0.12207169846097089
-26.98472222,26.63227778,05-12-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-30.336111,27.359444,05-12-2012,9065.0,11132.0,10045.0,12000.0,7953.0,7744.0,0.2028266426101328,0.1162351372374702,0.03752377658654662
-28.768056,20.720556,05-12-2012,8957.5,10052.5,10055.0,12410.0,11471.5,10183.0,0.03929820153675423,-0.06580261538104167,0.10495269894268179
-34.039722,22.133333,05-12-2012,,,,,,,,,
-32.595833,19.009444,05-12-2012,8871.0,10097.0,9884.0,15930.5,13610.0,10974.5,0.07855317276281688,-0.1585936834936573,0.2241283258092394
-31.860278,18.6875,06-12-2012,9629.0,10955.0,10594.5,14944.0,14694.0,12220.0,0.008435117079425035,-0.16210925914941512,0.1540213907872885
-30.830556,26.921389,06-12-2012,8786.5,9860.5,9615.0,12707.0,10693.5,9499.5,0.08604516997500017,-0.05310584238126867,0.12613271297219397
-23.658056,31.05,06-12-2012,9094.0,11085.5,10044.0,13533.0,16137.5,14864.0,-0.08778079236952499,-0.23274067566793258,0.09941710502264517
-26.905,32.324722,06-12-2012,10990.5,11127.0,11536.0,19261.5,12934.5,10518.0,0.19651509504286188,-0.05715044645593651,0.2676834986919385
-26.98472222,26.63227778,06-12-2012,9268.5,10842.0,10385.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723,0.1634259259259253
-31.000833,26.353056,06-12-2012,,,,,,,,,
-30.679722,26.7125,06-12-2012,,,,,,,,,
-33.501667,21.624167,06-12-2012,8679.0,9151.5,9519.5,15418.0,11722.0,9432.0,0.13618275607958683,-0.10368853423722382,0.2550519953600999
-33.38056,19.30167,06-12-2012,,,,,,,,,
-29.803611,30.516111,06-12-2012,8811.0,9588.0,9938.0,19050.5,14580.0,11072.5,0.13292992967692976,-0.1893302879517082,0.3304118581629613
-29.658056,25.973333,07-12-2012,9133.0,10338.5,10111.0,13926.5,14689.5,12679.0,-0.02666340508806253,-0.18461321344327664,0.14786729857819844
-28.96362,19.15486,08-12-2012,,,,,,,,,
-25.99136,27.84208,10-12-2012,9017.0,9861.0,9841.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325,0.24081915466933468
-29.380556,30.2775,10-12-2012,8480.5,9071.5,9549.5,19285.5,13860.0,10398.0,0.16368737837715477,-0.18413464619064832,0.3601932503438292
-26.73806,27.59194,10-12-2012,,,,,,,,,
-26.45,28.085833,10-12-2012,9189.0,10172.5,10120.0,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708,0.22192901942787127
-27.671111,27.236944,10-12-2012,,,,,,,,,
-30.86013889,29.07125,10-12-2012,9376.5,12039.0,10775.0,14535.5,10877.0,9569.0,0.14396458435809092,-0.004710881211897263,0.09394344202148641
-31.104278,29.399722,10-12-2012,,,,,,,,,
-31.396,29.2651,10-12-2012,,,,,,,,,
-31.554722,29.245556,10-12-2012,8321.5,8897.0,9283.5,18169.5,12925.0,9745.0,0.16866326842367568,-0.16396875070355874,0.34258215875713394
