Latitude,Longitude,Sample Date,aet,def,q
-33.980556,21.653333,27-09-2011,13.0,165.8,0.7000000000000001
-33.980556,21.653333,25-10-2011,13.0,165.8,0.7000000000000001
-33.980556,21.653333,29-11-2011,13.0,165.8,0.7000000000000001
-33.980556,21.653333,15-02-2012,12.8,144.6,0.6000000000000001
-33.980556,21.653333,18-04-2012,12.8,144.6,0.6000000000000001
-33.980556,21.653333,16-05-2012,12.8,144.6,0.6000000000000001
-33.980556,21.653333,12-06-2012,12.8,144.6,0.6000000000000001
-33.980556,21.653333,05-07-2012,12.8,144.6,0.6000000000000001
-33.980556,21.653333,07-08-2012,22.1,154.40001,1.1
-33.980556,21.653333,05-09-2012,22.1,154.40001,1.1
-33.980556,21.653333,03-10-2012,22.1,154.40001,1.1
-33.980556,21.653333,06-11-2012,22.1,154.40001,1.1
-33.980556,21.653333,03-12-2012,22.1,154.40001,1.1
-33.980556,21.653333,29-01-2013,9.6,155.0,0.5
-33.980556,21.653333,28-02-2013,9.6,155.0,0.5
-33.980556,21.653333,10-03-2013,9.6,155.0,0.5
-33.980556,21.653333,19-03-2013,9.6,155.0,0.5
-33.980556,21.653333,15-05-2013,9.6,155.0,0.5
-33.980556,21.653333,12-06-2013,9.6,155.0,0.5
-33.980556,21.653333,18-07-2013,52.9,109.700005,2.8000000000000003
-33.980556,21.653333,14-08-2013,52.9,109.700005,2.8000000000000003
-33.980556,21.653333,11-09-2013,52.9,109.700005,2.8000000000000003
-33.980556,21.653333,08-10-2013,52.9,109.700005,2.8000000000000003
-34.092222,21.295278,17-08-2011,12.7,168.7,0.6000000000000001
-33.980556,21.653333,05-12-2013,52.9,109.700005,2.8000000000000003
-33.980556,21.653333,07-01-2014,13.8,44.2,0.7000000000000001
-33.980556,21.653333,18-02-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,11-03-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,10-04-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,13-05-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,10-06-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,08-07-2014,12.5,148.90001,0.7000000000000001
-33.980556,21.653333,21-08-2014,14.5,166.8,0.8
-33.980556,21.653333,11-09-2014,14.5,166.8,0.8
-33.980556,21.653333,14-10-2014,14.5,166.8,0.8
-33.980556,21.653333,11-11-2014,14.5,166.8,0.8
-33.980556,21.653333,02-12-2014,14.5,166.8,0.8
-33.980556,21.653333,15-01-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,17-02-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,10-03-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,14-04-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,19-05-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,18-08-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,15-09-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,20-10-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,17-11-2015,10.6,156.1,0.6000000000000001
-33.980556,21.653333,09-12-2015,10.6,156.1,0.6000000000000001
-24.183889,30.823889,18-08-2011,68.6,101.4,3.6
-23.281,30.54305556,18-08-2011,81.200005,85.5,4.3
-27.671111,27.236944,18-08-2011,50.0,138.3,2.6
-27.902778,24.615556,18-08-2011,44.0,177.90001,2.3000000000000003
-28.376944,24.303056,18-08-2011,44.3,176.5,2.3000000000000003
-29.658056,25.973333,18-08-2011,43.5,158.1,2.3000000000000003
-30.534167,24.961944,18-08-2011,34.100002,183.7,1.8
-22.225556,29.990556,22-08-2011,36.4,141.8,1.9000000000000001
-24.282222,28.090278,22-08-2011,71.9,98.4,3.8000000000000003
-25.99136,27.84208,22-08-2011,70.1,103.0,3.7
-29.380556,30.2775,22-08-2011,84.0,60.100002,4.4
-26.861111,28.884722,22-08-2011,66.8,98.1,3.5
-26.45,28.085833,22-08-2011,62.4,108.200005,3.3000000000000003
-30.830556,26.921389,23-08-2011,42.100002,148.2,2.2
-25.73411,27.21422,23-08-2011,59.3,117.4,3.1
-29.380556,30.2775,23-08-2011,84.0,60.100002,4.4
-28.141944,26.417778,23-08-2011,48.8,147.6,2.6
-30.679722,26.7125,23-08-2011,41.7,153.3,2.2
-33.501667,21.624167,23-08-2011,11.8,181.6,0.6000000000000001
-25.57877778,29.12747222,23-08-2011,72.9,99.5,3.8000000000000003
-29.161667,23.696389,24-08-2011,31.4,195.2,1.7000000000000002
-34.065833,20.404167,24-08-2011,8.3,186.6,0.4
-23.23572222,27.717,24-08-2011,40.0,139.8,2.1
-28.404444,30.013056,24-08-2011,86.4,79.0,4.5
-27.38972222,26.46388889,24-08-2011,43.8,153.7,2.3000000000000003
-27.398611,26.614722,24-08-2011,44.7,151.1,2.3000000000000003
-27.044444,27.005,24-08-2011,48.5,136.0,2.5
-29.033333,23.983333,24-08-2011,35.8,186.1,1.9000000000000001
-33.818056,19.694722,24-08-2011,6.8,205.3,0.30000000000000004
-34.075556,20.145556,24-08-2011,8.3,189.1,0.4
-28.058889,30.373611,24-08-2011,86.8,73.8,4.6000000000000005
-27.4,26.624722,24-08-2011,44.7,151.1,2.3000000000000003
-27.01011111,26.69808333,25-08-2011,44.600002,144.7,2.3000000000000003
-22.225556,29.990556,25-08-2011,36.4,141.8,1.9000000000000001
-22.91028,29.61111,25-08-2011,56.2,106.9,3.0
-24.925278,29.324444,25-08-2011,55.0,122.1,2.9000000000000004
-30.398056,30.601944,25-08-2011,77.5,70.8,2.9000000000000004
-30.27402,30.69602,25-08-2011,68.6,79.4,3.0
-26.648056,27.089444,25-08-2011,49.100002,130.6,2.6
-26.970278,27.211111,25-08-2011,50.8,130.5,2.7
-26.880278,26.965,25-08-2011,47.8,134.3,2.5
-27.38972222,26.46388889,25-08-2011,43.8,153.7,2.3000000000000003
-23.763056,27.908611,25-07-2014,42.5,136.5,2.1
-23.763056,27.908611,13-08-2014,42.5,136.5,2.1
-26.98472222,26.63227778,25-08-2011,45.100002,143.40001,2.4000000000000004
-29.028629,24.638389,25-08-2011,41.8,176.6,2.2
-23.763056,27.908611,22-12-2014,42.5,136.5,2.1
-33.897778,20.012778,25-08-2011,7.1,192.7,0.30000000000000004
-29.641944,30.6875,26-08-2011,118.5,29.5,6.2
-27.937778,31.209444,26-08-2011,76.9,84.8,4.0
-27.671111,27.236944,26-08-2011,50.0,138.3,2.6
-27.573056,24.746389,26-08-2011,43.8,171.7,2.3000000000000003
-23.763056,27.908611,19-08-2015,41.3,149.40001,2.2
-23.763056,27.908611,09-09-2015,41.3,149.40001,2.2
-28.460833,21.248889,26-08-2011,17.6,231.6,0.9
-28.760833,17.730278,28-08-2011,0.4,249.40001,0.0
-27.169444,29.233889,29-08-2011,67.3,94.700005,3.5
-26.73806,27.59194,29-08-2011,56.7,117.8,3.0
-25.127778,27.628889,30-08-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,30-08-2011,53.4,132.5,2.8000000000000003
-24.69514,27.40906,30-08-2011,52.600002,135.1,2.7
-27.00222,28.76528,30-08-2011,64.4,101.700005,3.4000000000000004
-34.405833,19.600556,30-08-2011,9.8,164.3,0.4
-27.495556,26.074722,30-08-2011,41.9,158.8,2.2
-29.161667,23.696389,31-08-2011,31.4,195.2,1.7000000000000002
-34.329722,18.990278,31-08-2011,10.900001,159.5,0.4
-25.447222,30.711667,31-08-2011,91.6,68.700005,4.7
-29.161667,23.696389,01-09-2011,31.4,195.2,1.7000000000000002
-27.902778,24.615556,02-09-2011,44.0,177.90001,2.3000000000000003
-25.99136,27.84208,05-09-2011,70.1,103.0,3.7
-26.861111,28.884722,05-09-2011,66.8,98.1,3.5
-26.45,28.085833,05-09-2011,62.4,108.200005,3.3000000000000003
-29.160278,26.573333,05-09-2011,53.100002,146.90001,2.8000000000000003
-28.768056,20.720556,05-09-2011,11.7,250.8,0.6000000000000001
-25.73411,27.21422,06-09-2011,59.3,117.4,3.1
-29.380556,30.2775,06-09-2011,84.0,60.100002,4.4
-27.398611,26.614722,06-09-2011,44.7,151.1,2.3000000000000003
-27.671111,27.236944,06-09-2011,50.0,138.3,2.6
-28.69485,28.23487,06-09-2011,69.3,95.700005,3.6
-29.615556,27.065278,06-09-2011,61.5,127.0,3.2
-28.883333,27.89,06-09-2011,70.4,100.200005,3.7
-31.104278,29.399722,06-09-2011,54.9,93.4,2.5
-31.396,29.2651,06-09-2011,55.9,94.0,2.5
-31.554722,29.245556,06-09-2011,66.5,75.9,2.5
-34.039722,22.133333,06-09-2011,18.300001,146.5,0.9
-25.81048333,27.90955222,07-09-2011,69.0,107.0,3.6
-29.641944,30.6875,07-09-2011,118.5,29.5,6.2
-31.860278,18.6875,07-09-2011,1.6,230.2,0.1
-27.602222,29.942778,07-09-2011,86.3,81.0,4.5
-27.02314,28.59389,07-09-2011,63.2,105.1,3.3000000000000003
-27.4275,28.525833,07-09-2011,62.8,104.9,3.3000000000000003
-27.3,28.586944,07-09-2011,63.4,104.700005,3.3000000000000003
-27.044444,27.005,07-09-2011,48.5,136.0,2.5
-29.033333,23.983333,07-09-2011,35.8,186.1,1.9000000000000001
-30.160091,27.40124,07-09-2011,58.9,122.8,3.1
-30.336111,27.359444,07-09-2011,56.0,126.700005,2.9000000000000004
-30.568333,29.422778,07-09-2011,56.9,90.0,2.9000000000000004
-30.86013889,29.07125,07-09-2011,50.8,102.4,2.6
-30.77586667,29.03221667,07-09-2011,53.100002,101.0,2.8000000000000003
-34.02861,22.22222,07-09-2011,19.0,143.2,0.9
-30.830556,26.921389,08-09-2011,42.100002,148.2,2.2
-30.398056,30.601944,08-09-2011,77.5,70.8,2.9000000000000004
-30.27402,30.69602,08-09-2011,68.6,79.4,3.0
-29.033333,23.983333,08-09-2011,35.8,186.1,1.9000000000000001
-30.679722,26.7125,08-09-2011,41.7,153.3,2.2
-31.031389,28.883333,08-09-2011,50.7,100.0,2.6
-34.031944,22.053333,08-09-2011,17.5,148.90001,0.9
-29.658056,25.973333,09-09-2011,43.5,158.1,2.3000000000000003
-31.000833,26.353056,09-09-2011,37.100002,159.1,1.9000000000000001
-28.760833,17.730278,10-09-2011,0.4,249.40001,0.0
-26.970278,27.211111,12-09-2011,50.8,130.5,2.7
-27.01011111,26.69808333,13-09-2011,44.600002,144.7,2.3000000000000003
-24.679167,30.8025,13-09-2011,117.6,33.8,6.1000000000000005
-24.183889,30.823889,13-09-2011,68.6,101.4,3.6
-25.127778,27.628889,13-09-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,13-09-2011,53.4,132.5,2.8000000000000003
-24.69514,27.40906,13-09-2011,52.600002,135.1,2.7
-24.925278,29.324444,13-09-2011,55.0,122.1,2.9000000000000004
-29.161667,30.629722,13-09-2011,113.5,30.800001,5.9
-26.648056,27.089444,13-09-2011,49.100002,130.6,2.6
-26.880278,26.965,13-09-2011,47.8,134.3,2.5
-27.802778,28.768333,13-09-2011,65.1,97.5,3.4000000000000004
-26.98472222,26.63227778,13-09-2011,45.100002,143.40001,2.4000000000000004
-29.033333,23.983333,13-09-2011,35.8,186.1,1.9000000000000001
-30.679722,26.7125,13-09-2011,41.7,153.3,2.2
-31.396,29.2651,13-09-2011,55.9,94.0,2.5
-33.38056,19.30167,13-09-2011,6.2000003,200.5,0.30000000000000004
-33.31388889,19.07472222,13-09-2011,5.3,211.6,0.2
-27.495556,26.074722,13-09-2011,41.9,158.8,2.2
-24.058889,31.237222,14-09-2011,65.5,106.3,3.4000000000000004
-28.75,30.442778,14-09-2011,74.8,91.8,3.9000000000000004
-29.380556,30.2775,14-09-2011,84.0,60.100002,4.4
-26.73806,27.59194,14-09-2011,56.7,117.8,3.0
-27.4275,28.525833,14-09-2011,62.8,104.9,3.3000000000000003
-27.3,28.586944,14-09-2011,63.4,104.700005,3.3000000000000003
-29.042222,24.6,14-09-2011,40.8,178.7,2.1
-29.028629,24.638389,14-09-2011,41.8,176.6,2.2
-30.160091,27.40124,14-09-2011,58.9,122.8,3.1
-34.250556,20.9925,14-09-2011,12.1,174.7,0.6000000000000001
-33.7075,18.97444444,14-09-2011,6.7000003,206.1,0.30000000000000004
-29.161667,23.696389,15-09-2011,31.4,195.2,1.7000000000000002
-30.398056,30.601944,15-09-2011,77.5,70.8,2.9000000000000004
-27.169444,29.233889,15-09-2011,67.3,94.700005,3.5
-27.00222,28.76528,15-09-2011,64.4,101.700005,3.4000000000000004
-27.902778,24.615556,16-09-2011,44.0,177.90001,2.3000000000000003
-28.460833,21.248889,16-09-2011,17.6,231.6,0.9
-30.27402,30.69602,19-09-2011,68.6,79.4,3.0
-26.861111,28.884722,19-09-2011,66.8,98.1,3.5
-26.970278,27.211111,19-09-2011,50.8,130.5,2.7
-27.01011111,26.69808333,20-09-2011,44.600002,144.7,2.3000000000000003
-24.058889,31.237222,20-09-2011,65.5,106.3,3.4000000000000004
-27.937778,31.209444,20-09-2011,76.9,84.8,4.0
-29.380556,30.2775,20-09-2011,84.0,60.100002,4.4
-27.00222,28.76528,20-09-2011,64.4,101.700005,3.4000000000000004
-26.648056,27.089444,20-09-2011,49.100002,130.6,2.6
-26.880278,26.965,20-09-2011,47.8,134.3,2.5
-26.98472222,26.63227778,20-09-2011,45.100002,143.40001,2.4000000000000004
-33.501667,21.624167,20-09-2011,11.8,181.6,0.6000000000000001
-28.058889,30.373611,20-09-2011,86.8,73.8,4.6000000000000005
-25.57877778,29.12747222,20-09-2011,72.9,99.5,3.8000000000000003
-29.161667,23.696389,21-09-2011,31.4,195.2,1.7000000000000002
-25.81048333,27.90955222,21-09-2011,69.0,107.0,3.6
-34.065833,20.404167,21-09-2011,8.3,186.6,0.4
-27.5275,30.858056,21-09-2011,94.200005,63.0,4.9
-28.404444,30.013056,21-09-2011,86.4,79.0,4.5
-28.141944,26.417778,21-09-2011,48.8,147.6,2.6
-29.033333,23.983333,21-09-2011,35.8,186.1,1.9000000000000001
-33.818056,19.694722,21-09-2011,6.8,205.3,0.30000000000000004
-34.075556,20.145556,21-09-2011,8.3,189.1,0.4
-29.161667,23.696389,22-09-2011,31.4,195.2,1.7000000000000002
-27.38972222,26.46388889,22-09-2011,43.8,153.7,2.3000000000000003
-27.398611,26.614722,22-09-2011,44.7,151.1,2.3000000000000003
-33.897778,20.012778,22-09-2011,7.1,192.7,0.30000000000000004
-29.641944,30.6875,23-09-2011,118.5,29.5,6.2
-28.760833,17.730278,24-09-2011,0.4,249.40001,0.0
-29.641944,30.6875,24-09-2011,118.5,29.5,6.2
-25.513889,31.224444,26-09-2011,95.200005,63.600002,4.9
-29.7775,29.470833,26-09-2011,91.700005,53.0,4.7
-29.987778,29.851667,26-09-2011,64.8,80.1,3.3000000000000003
-29.744167,29.905833,26-09-2011,66.4,83.6,3.4000000000000004
-27.169444,29.233889,26-09-2011,67.3,94.700005,3.5
-26.73806,27.59194,26-09-2011,56.7,117.8,3.0
-26.45,28.085833,26-09-2011,62.4,108.200005,3.3000000000000003
-31.396,29.2651,26-09-2011,55.9,94.0,2.5
-31.554722,29.245556,26-09-2011,66.5,75.9,2.5
-24.282222,28.090278,27-09-2011,71.9,98.4,3.8000000000000003
-25.127778,27.628889,27-09-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,27-09-2011,53.4,132.5,2.8000000000000003
-23.281,30.54305556,27-09-2011,81.200005,85.5,4.3
-28.747778,31.745833,27-09-2011,118.6,42.3,6.2
-30.733889,29.828333,27-09-2011,65.1,77.1,2.8000000000000003
-27.273889,28.49,27-09-2011,62.600002,105.8,3.3000000000000003
-27.3,28.586944,27-09-2011,63.4,104.700005,3.3000000000000003
-30.568333,29.422778,27-09-2011,56.9,90.0,2.9000000000000004
-31.104278,29.399722,27-09-2011,54.9,93.4,2.5
-34.092222,21.295278,27-09-2011,12.7,168.7,0.6000000000000001
-34.405833,19.600556,27-09-2011,9.8,164.3,0.4
-29.161667,23.696389,28-09-2011,31.4,195.2,1.7000000000000002
-22.935,28.004167,28-09-2011,36.4,141.6,1.9000000000000001
-23.763056,27.908611,28-09-2011,54.5,120.1,2.8000000000000003
-24.768889,31.39,28-09-2011,84.3,78.9,4.4
-28.801278,31.955389,28-09-2011,107.1,54.100002,5.6000000000000005
-30.27402,30.69602,28-09-2011,68.6,79.4,3.0
-27.802778,28.768333,28-09-2011,65.1,97.5,3.4000000000000004
-27.398611,26.614722,28-09-2011,44.7,151.1,2.3000000000000003
-31.031389,28.883333,28-09-2011,50.7,100.0,2.6
-30.86013889,29.07125,28-09-2011,50.8,102.4,2.6
-30.77586667,29.03221667,28-09-2011,53.100002,101.0,2.8000000000000003
-27.495556,26.074722,28-09-2011,41.9,158.8,2.2
-24.99328,30.81444,29-09-2011,116.3,24.2,5.800000000000001
-30.13573889,30.67422222,29-09-2011,71.3,77.4,3.6
-27.573056,24.746389,30-09-2011,43.8,171.7,2.3000000000000003
-27.902778,24.615556,30-09-2011,44.0,177.90001,2.3000000000000003
-29.803611,30.516111,30-09-2011,93.4,50.4,4.800000000000001
-26.861111,28.884722,03-10-2011,66.8,98.1,3.5
-29.160278,26.573333,03-10-2011,53.100002,146.90001,2.8000000000000003
-26.03611,30.99778,04-10-2011,120.6,44.9,6.300000000000001
-27.398611,26.614722,04-10-2011,44.7,151.1,2.3000000000000003
-27.671111,27.236944,04-10-2011,50.0,138.3,2.6
-30.160091,27.40124,04-10-2011,58.9,122.8,3.1
-30.336111,27.359444,04-10-2011,56.0,126.700005,2.9000000000000004
-28.69485,28.23487,04-10-2011,69.3,95.700005,3.6
-28.883333,27.89,04-10-2011,70.4,100.200005,3.7
-31.5653,18.3306,04-10-2011,0.7,222.0,0.0
-25.45963889,28.26430556,04-10-2011,67.0,110.0,3.5
-28.338333,31.373611,04-10-2011,96.4,61.100002,5.1000000000000005
-28.068333,31.55,04-10-2011,92.4,74.0,4.9
-27.4,26.624722,04-10-2011,44.7,151.1,2.3000000000000003
-29.161667,23.696389,05-10-2011,31.4,195.2,1.7000000000000002
-25.81048333,27.90955222,05-10-2011,69.0,107.0,3.6
-29.641944,30.6875,05-10-2011,118.5,29.5,6.2
-31.860278,18.6875,05-10-2011,1.6,230.2,0.1
-27.00222,28.76528,05-10-2011,64.4,101.700005,3.4000000000000004
-27.02314,28.59389,05-10-2011,63.2,105.1,3.3000000000000003
-27.273889,28.49,05-10-2011,62.600002,105.8,3.3000000000000003
-27.4275,28.525833,05-10-2011,62.8,104.9,3.3000000000000003
-27.3,28.586944,05-10-2011,63.4,104.700005,3.3000000000000003
-30.830556,26.921389,06-10-2011,42.100002,148.2,2.2
-30.679722,26.7125,06-10-2011,41.7,153.3,2.2
-30.160091,27.40124,06-10-2011,58.9,122.8,3.1
-30.336111,27.359444,06-10-2011,56.0,126.700005,2.9000000000000004
-31.000833,26.353056,07-10-2011,37.100002,159.1,1.9000000000000001
-28.460833,21.248889,07-10-2011,17.6,231.6,0.9
-28.760833,17.730278,08-10-2011,0.4,249.40001,0.0
-27.602222,29.942778,08-10-2011,86.3,81.0,4.5
-27.169444,29.233889,10-10-2011,67.3,94.700005,3.5
-27.01011111,26.69808333,11-10-2011,44.600002,144.7,2.3000000000000003
-24.183889,30.823889,11-10-2011,68.6,101.4,3.6
-25.127778,27.628889,11-10-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,11-10-2011,53.4,132.5,2.8000000000000003
-24.69514,27.40906,11-10-2011,52.600002,135.1,2.7
-25.73411,27.21422,11-10-2011,59.3,117.4,3.1
-27.363611,31.783333,11-10-2011,69.4,93.4,3.6
-26.648056,27.089444,11-10-2011,49.100002,130.6,2.6
-26.970278,27.211111,11-10-2011,50.8,130.5,2.7
-26.880278,26.965,11-10-2011,47.8,134.3,2.5
-26.98472222,26.63227778,11-10-2011,45.100002,143.40001,2.4000000000000004
-27.573056,24.746389,11-10-2011,43.8,171.7,2.3000000000000003
-29.028629,24.638389,11-10-2011,41.8,176.6,2.2
-30.160091,27.40124,11-10-2011,58.9,122.8,3.1
-33.31388889,19.07472222,11-10-2011,5.3,211.6,0.2
-29.161667,23.696389,12-10-2011,31.4,195.2,1.7000000000000002
-24.058889,31.237222,12-10-2011,65.5,106.3,3.4000000000000004
-26.905,32.324722,12-10-2011,76.700005,93.0,4.0
-26.73806,27.59194,12-10-2011,56.7,117.8,3.0
-31.000833,26.353056,12-10-2011,37.100002,159.1,1.9000000000000001
-30.679722,26.7125,12-10-2011,41.7,153.3,2.2
-33.7075,18.97444444,12-10-2011,6.7000003,206.1,0.30000000000000004
-24.679167,30.8025,13-10-2011,117.6,33.8,6.1000000000000005
-34.250556,20.9925,13-10-2011,12.1,174.7,0.6000000000000001
-34.031944,22.053333,13-10-2011,17.5,148.90001,0.9
-34.039722,22.133333,13-10-2011,18.300001,146.5,0.9
-34.02861,22.22222,14-10-2011,19.0,143.2,0.9
-27.01011111,26.69808333,17-10-2011,44.600002,144.7,2.3000000000000003
-25.99136,27.84208,17-10-2011,70.1,103.0,3.7
-26.861111,28.884722,17-10-2011,66.8,98.1,3.5
-26.73806,27.59194,17-10-2011,56.7,117.8,3.0
-26.98472222,26.63227778,17-10-2011,45.100002,143.40001,2.4000000000000004
-29.042222,24.6,17-10-2011,40.8,178.7,2.1
-29.380556,30.2775,18-10-2011,84.0,60.100002,4.4
-27.00222,28.76528,18-10-2011,64.4,101.700005,3.4000000000000004
-26.648056,27.089444,18-10-2011,49.100002,130.6,2.6
-26.970278,27.211111,18-10-2011,50.8,130.5,2.7
-26.880278,26.965,18-10-2011,47.8,134.3,2.5
-28.141944,26.417778,18-10-2011,48.8,147.6,2.6
-31.436944,20.474722,18-10-2011,5.3,223.1,0.30000000000000004
-33.501667,21.624167,18-10-2011,11.8,181.6,0.6000000000000001
-33.818056,19.694722,18-10-2011,6.8,205.3,0.30000000000000004
-25.45963889,28.26430556,18-10-2011,67.0,110.0,3.5
-28.7115,24.07288889,19-10-2011,40.3,182.90001,2.1
-25.81048333,27.90955222,19-10-2011,69.0,107.0,3.6
-26.006389,29.253889,19-10-2011,80.1,79.8,4.2
-29.1825,23.575556,19-10-2011,29.9,196.3,1.6
-34.075556,20.145556,19-10-2011,8.3,189.1,0.4
-27.5275,30.858056,20-10-2011,94.200005,63.0,4.9
-28.404444,30.013056,20-10-2011,86.4,79.0,4.5
-27.38972222,26.46388889,20-10-2011,43.8,153.7,2.3000000000000003
-29.028629,24.638389,20-10-2011,41.8,176.6,2.2
-28.058889,30.373611,20-10-2011,86.8,73.8,4.6000000000000005
-25.57877778,29.12747222,20-10-2011,72.9,99.5,3.8000000000000003
-27.937778,31.209444,21-10-2011,76.9,84.8,4.0
-28.760833,17.730278,22-10-2011,0.4,249.40001,0.0
-24.058889,31.237222,24-10-2011,65.5,106.3,3.4000000000000004
-29.7775,29.470833,24-10-2011,91.700005,53.0,4.7
-29.987778,29.851667,24-10-2011,64.8,80.1,3.3000000000000003
-29.744167,29.905833,24-10-2011,66.4,83.6,3.4000000000000004
-27.169444,29.233889,24-10-2011,67.3,94.700005,3.5
-26.73806,27.59194,24-10-2011,56.7,117.8,3.0
-26.45,28.085833,24-10-2011,62.4,108.200005,3.3000000000000003
-34.065833,20.404167,25-10-2011,8.3,186.6,0.4
-25.127778,27.628889,25-10-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,25-10-2011,53.4,132.5,2.8000000000000003
-24.69514,27.40906,25-10-2011,52.600002,135.1,2.7
-25.73411,27.21422,25-10-2011,59.3,117.4,3.1
-22.769722,30.886944,25-10-2011,66.8,107.8,3.5
-28.747778,31.745833,25-10-2011,118.6,42.3,6.2
-30.733889,29.828333,25-10-2011,65.1,77.1,2.8000000000000003
-31.104278,29.399722,25-10-2011,54.9,93.4,2.5
-30.77586667,29.03221667,25-10-2011,53.100002,101.0,2.8000000000000003
-31.396,29.2651,25-10-2011,55.9,94.0,2.5
-31.554722,29.245556,25-10-2011,66.5,75.9,2.5
-34.092222,21.295278,25-10-2011,12.7,168.7,0.6000000000000001
-27.495556,26.074722,25-10-2011,41.9,158.8,2.2
-30.398056,30.601944,26-10-2011,77.5,70.8,2.9000000000000004
-30.27402,30.69602,26-10-2011,68.6,79.4,3.0
-30.568333,29.422778,26-10-2011,56.9,90.0,2.9000000000000004
-30.86013889,29.07125,26-10-2011,50.8,102.4,2.6
-30.570833,29.150556,26-10-2011,59.9,89.0,3.1
-33.897778,20.012778,26-10-2011,7.1,192.7,0.30000000000000004
-25.447222,30.711667,26-10-2011,91.6,68.700005,4.7
-30.13573889,30.67422222,27-10-2011,71.3,77.4,3.6
-31.031389,28.883333,27-10-2011,50.7,100.0,2.6
-34.405833,19.600556,27-10-2011,9.8,164.3,0.4
-27.398611,26.614722,28-10-2011,44.7,151.1,2.3000000000000003
-27.902778,24.615556,28-10-2011,44.0,177.90001,2.3000000000000003
-29.803611,30.516111,28-10-2011,93.4,50.4,4.800000000000001
-25.99136,27.84208,31-10-2011,70.1,103.0,3.7
-26.861111,28.884722,31-10-2011,66.8,98.1,3.5
-26.45,28.085833,31-10-2011,62.4,108.200005,3.3000000000000003
-32.502778,19.535833,31-10-2011,2.2,227.6,0.1
-31.860278,18.6875,01-11-2011,1.6,230.2,0.1
-28.735556,29.820556,01-11-2011,87.3,76.8,4.6000000000000005
-27.00222,28.76528,01-11-2011,64.4,101.700005,3.4000000000000004
-26.880278,26.965,01-11-2011,47.8,134.3,2.5
-27.38972222,26.46388889,01-11-2011,43.8,153.7,2.3000000000000003
-29.160278,26.573333,01-11-2011,53.100002,146.90001,2.8000000000000003
-30.679722,26.7125,01-11-2011,41.7,153.3,2.2
-25.45963889,28.26430556,01-11-2011,67.0,110.0,3.5
-28.338333,31.373611,01-11-2011,96.4,61.100002,5.1000000000000005
-25.81048333,27.90955222,02-11-2011,69.0,107.0,3.6
-29.641944,30.6875,02-11-2011,118.5,29.5,6.2
-28.69485,28.23487,02-11-2011,69.3,95.700005,3.6
-29.615556,27.065278,02-11-2011,61.5,127.0,3.2
-29.161667,23.696389,03-11-2011,31.4,195.2,1.7000000000000002
-28.44555556,32.325,03-11-2011,130.5,28.7,6.7
-27.602222,29.942778,03-11-2011,86.3,81.0,4.5
-30.160091,27.40124,03-11-2011,58.9,122.8,3.1
-30.336111,27.359444,03-11-2011,56.0,126.700005,2.9000000000000004
-28.883333,27.89,03-11-2011,70.4,100.200005,3.7
-29.1825,23.575556,03-11-2011,29.9,196.3,1.6
-32.595833,19.009444,03-11-2011,2.8,228.5,0.1
-28.7115,24.07288889,04-11-2011,40.3,182.90001,2.1
-30.830556,26.921389,04-11-2011,42.100002,148.2,2.2
-27.573056,24.746389,04-11-2011,43.8,171.7,2.3000000000000003
-30.679722,26.7125,04-11-2011,41.7,153.3,2.2
-28.69485,28.23487,04-11-2011,69.3,95.700005,3.6
-28.760833,17.730278,05-11-2011,0.4,249.40001,0.0
-29.658056,25.973333,05-11-2011,43.5,158.1,2.3000000000000003
-31.000833,26.353056,05-11-2011,37.100002,159.1,1.9000000000000001
-27.169444,29.233889,07-11-2011,67.3,94.700005,3.5
-26.73806,27.59194,07-11-2011,56.7,117.8,3.0
-27.01011111,26.69808333,08-11-2011,44.600002,144.7,2.3000000000000003
-24.679167,30.8025,08-11-2011,117.6,33.8,6.1000000000000005
-24.183889,30.823889,08-11-2011,68.6,101.4,3.6
-25.127778,27.628889,08-11-2011,54.2,133.3,2.8000000000000003
-25.20639,27.558,08-11-2011,53.4,132.5,2.8000000000000003
-24.69514,27.40906,08-11-2011,52.600002,135.1,2.7
-27.363611,31.783333,08-11-2011,69.4,93.4,3.6
-29.380556,30.2775,08-11-2011,84.0,60.100002,4.4
-26.98472222,26.63227778,08-11-2011,45.100002,143.40001,2.4000000000000004
