Latitude,Longitude,Sample Date,pet,ppt,tmax
-24.925278,29.324444,25-08-2011,177.1,57.5,33.04
-30.398056,30.601944,25-08-2011,148.3,58.2,29.439999
-30.27402,30.69602,25-08-2011,148.0,59.7,29.38
-26.648056,27.089444,25-08-2011,179.7,51.400000000000006,30.83
-26.970278,27.211111,25-08-2011,181.3,53.1,31.05
-26.880278,26.965,25-08-2011,182.1,50.0,31.41
-27.38972222,26.46388889,25-08-2011,197.5,45.900000000000006,32.719997
-23.763056,27.908611,25-07-2014,179.0,42.7,31.98
-23.763056,27.908611,13-08-2014,179.0,42.7,31.98
-26.98472222,26.63227778,25-08-2011,188.5,47.300000000000004,32.17
-29.028629,24.638389,25-08-2011,218.40001,44.0,35.73
-23.763056,27.908611,22-12-2014,179.0,42.7,31.98
-33.897778,20.012778,25-08-2011,199.8,6.800000000000001,32.329998
-29.641944,30.6875,26-08-2011,148.0,123.5,30.06
-27.937778,31.209444,26-08-2011,161.7,80.9,30.64
-27.671111,27.236944,26-08-2011,188.3,52.400000000000006,31.789999
-27.573056,24.746389,26-08-2011,215.5,46.1,35.42
-23.763056,27.908611,19-08-2015,190.7,43.300000000000004,34.28
-23.763056,27.908611,09-09-2015,190.7,43.300000000000004,34.28
-28.460833,21.248889,26-08-2011,249.2,18.5,37.95
-28.760833,17.730278,28-08-2011,249.8,0.4,37.14
-27.169444,29.233889,29-08-2011,162.0,70.5,28.599998
-26.73806,27.59194,29-08-2011,174.5,59.300000000000004,30.199999
-25.127778,27.628889,30-08-2011,187.5,56.5,33.51
-25.20639,27.558,30-08-2011,185.90001,55.7,33.239998
-24.69514,27.40906,30-08-2011,187.7,54.800000000000004,33.57
-27.00222,28.76528,30-08-2011,166.1,67.3,29.289999
-34.405833,19.600556,30-08-2011,174.1,8.9,27.539999
-27.495556,26.074722,30-08-2011,200.7,43.800000000000004,32.829998
-29.161667,23.696389,31-08-2011,226.6,33.1,36.809998
-34.329722,18.990278,31-08-2011,170.40001,8.200000000000001,26.39
-25.447222,30.711667,31-08-2011,160.3,94.9,30.14
-29.161667,23.696389,01-09-2011,226.6,33.1,36.809998
-27.902778,24.615556,02-09-2011,221.90001,46.300000000000004,36.03
-25.99136,27.84208,05-09-2011,173.1,73.3,30.16
-26.861111,28.884722,05-09-2011,164.90001,69.8,28.96
-26.45,28.085833,05-09-2011,170.6,65.2,29.74
-29.160278,26.573333,05-09-2011,200.0,55.6,33.16
-28.768056,20.720556,05-09-2011,262.5,12.3,37.969997
-25.73411,27.21422,06-09-2011,176.7,61.900000000000006,31.17
-29.380556,30.2775,06-09-2011,144.1,87.4,27.92
-27.398611,26.614722,06-09-2011,195.8,46.800000000000004,32.61
-27.671111,27.236944,06-09-2011,188.3,52.400000000000006,31.789999
-28.69485,28.23487,06-09-2011,165.0,72.60000000000001,28.76
-29.615556,27.065278,06-09-2011,188.5,64.4,31.75
-28.883333,27.89,06-09-2011,170.6,73.7,29.869999
-31.104278,29.399722,06-09-2011,148.3,50.6,28.789999
-31.396,29.2651,06-09-2011,149.90001,49.2,29.22
-31.554722,29.245556,06-09-2011,142.40001,50.5,27.9
-34.039722,22.133333,06-09-2011,164.8,18.1,27.91
-25.81048333,27.90955222,07-09-2011,176.0,72.10000000000001,31.07
-29.641944,30.6875,07-09-2011,148.0,123.5,30.06
-31.860278,18.6875,07-09-2011,231.8,1.6,33.5
-27.602222,29.942778,07-09-2011,167.3,90.5,29.97
-27.02314,28.59389,07-09-2011,168.3,66.10000000000001,29.64
-27.4275,28.525833,07-09-2011,167.7,65.7,29.519999
-27.3,28.586944,07-09-2011,168.1,66.3,29.55
-27.044444,27.005,07-09-2011,184.5,50.7,31.51
-29.033333,23.983333,07-09-2011,221.90001,37.6,36.34
-30.160091,27.40124,07-09-2011,181.7,61.5,31.189999
-30.336111,27.359444,07-09-2011,182.7,58.5,31.13
-30.568333,29.422778,07-09-2011,146.90001,58.800000000000004,27.689999
-30.86013889,29.07125,07-09-2011,153.2,52.5,29.109999
-30.77586667,29.03221667,07-09-2011,154.1,55.0,29.039999
-34.02861,22.22222,07-09-2011,162.2,18.8,27.289999
-30.830556,26.921389,08-09-2011,190.3,44.1,31.8
-30.398056,30.601944,08-09-2011,148.3,58.2,29.439999
-30.27402,30.69602,08-09-2011,148.0,59.7,29.38
-29.033333,23.983333,08-09-2011,221.90001,37.6,36.34
-30.679722,26.7125,08-09-2011,195.0,43.7,32.96
-31.031389,28.883333,08-09-2011,150.7,52.5,28.65
-34.031944,22.053333,08-09-2011,166.40001,17.400000000000002,28.119999
-29.658056,25.973333,09-09-2011,201.6,45.6,33.12
-31.000833,26.353056,09-09-2011,196.2,38.900000000000006,31.48
-28.760833,17.730278,10-09-2011,249.8,0.4,37.14
-26.970278,27.211111,12-09-2011,181.3,53.1,31.05
-27.01011111,26.69808333,13-09-2011,189.3,46.800000000000004,32.01
-24.679167,30.8025,13-09-2011,151.40001,121.60000000000001,27.76
-24.183889,30.823889,13-09-2011,170.0,71.7,33.38
-25.127778,27.628889,13-09-2011,187.5,56.5,33.51
-25.20639,27.558,13-09-2011,185.90001,55.7,33.239998
-24.69514,27.40906,13-09-2011,187.7,54.800000000000004,33.57
-24.925278,29.324444,13-09-2011,177.1,57.5,33.04
-29.161667,30.629722,13-09-2011,144.3,118.5,28.01
-26.648056,27.089444,13-09-2011,179.7,51.400000000000006,30.83
-26.880278,26.965,13-09-2011,182.1,50.0,31.41
-27.802778,28.768333,13-09-2011,162.6,68.2,28.949999
-26.98472222,26.63227778,13-09-2011,188.5,47.300000000000004,32.17
-29.033333,23.983333,13-09-2011,221.90001,37.6,36.34
-30.679722,26.7125,13-09-2011,195.0,43.7,32.96
-31.396,29.2651,13-09-2011,149.90001,49.2,29.22
-33.38056,19.30167,13-09-2011,206.7,5.300000000000001,30.51
-33.31388889,19.07472222,13-09-2011,216.90001,4.1000000000000005,32.809998
-27.495556,26.074722,13-09-2011,200.7,43.800000000000004,32.829998
-24.058889,31.237222,14-09-2011,171.8,68.9,33.489998
-28.75,30.442778,14-09-2011,166.6,78.5,32.469997
-29.380556,30.2775,14-09-2011,144.1,87.4,27.92
-26.73806,27.59194,14-09-2011,174.5,59.300000000000004,30.199999
-27.4275,28.525833,14-09-2011,167.7,65.7,29.519999
-27.3,28.586944,14-09-2011,168.1,66.3,29.55
-29.042222,24.6,14-09-2011,219.5,42.900000000000006,35.829998
-29.028629,24.638389,14-09-2011,218.40001,44.0,35.73
-30.160091,27.40124,14-09-2011,181.7,61.5,31.189999
-34.250556,20.9925,14-09-2011,186.8,11.100000000000001,30.519999
-33.7075,18.97444444,14-09-2011,212.8,5.2,32.05
-29.161667,23.696389,15-09-2011,226.6,33.1,36.809998
-30.398056,30.601944,15-09-2011,148.3,58.2,29.439999
-27.169444,29.233889,15-09-2011,162.0,70.5,28.599998
-27.00222,28.76528,15-09-2011,166.1,67.3,29.289999
-27.902778,24.615556,16-09-2011,221.90001,46.300000000000004,36.03
-28.460833,21.248889,16-09-2011,249.2,18.5,37.95
-30.27402,30.69602,19-09-2011,148.0,59.7,29.38
-26.861111,28.884722,19-09-2011,164.90001,69.8,28.96
-26.970278,27.211111,19-09-2011,181.3,53.1,31.05
-27.01011111,26.69808333,20-09-2011,189.3,46.800000000000004,32.01
-24.058889,31.237222,20-09-2011,171.8,68.9,33.489998
-27.937778,31.209444,20-09-2011,161.7,80.9,30.64
-29.380556,30.2775,20-09-2011,144.1,87.4,27.92
-27.00222,28.76528,20-09-2011,166.1,67.3,29.289999
-26.648056,27.089444,20-09-2011,179.7,51.400000000000006,30.83
-26.880278,26.965,20-09-2011,182.1,50.0,31.41
-26.98472222,26.63227778,20-09-2011,188.5,47.300000000000004,32.17
-33.501667,21.624167,20-09-2011,193.40001,12.4,30.84
-28.058889,30.373611,20-09-2011,160.6,91.10000000000001,29.38
-25.57877778,29.12747222,20-09-2011,172.40001,76.3,31.23
-29.161667,23.696389,21-09-2011,226.6,33.1,36.809998
-25.81048333,27.90955222,21-09-2011,176.0,72.10000000000001,31.07
-34.065833,20.404167,21-09-2011,194.90001,7.800000000000001,32.43
-27.5275,30.858056,21-09-2011,157.2,98.5,29.06
-28.404444,30.013056,21-09-2011,165.40001,90.7,30.97
-28.141944,26.417778,21-09-2011,196.40001,51.1,32.64
-29.033333,23.983333,21-09-2011,221.90001,37.6,36.34
-33.818056,19.694722,21-09-2011,212.1,6.300000000000001,32.1
-34.075556,20.145556,21-09-2011,197.40001,7.9,31.73
-29.161667,23.696389,22-09-2011,226.6,33.1,36.809998
-27.38972222,26.46388889,22-09-2011,197.5,45.900000000000006,32.719997
-27.398611,26.614722,22-09-2011,195.8,46.800000000000004,32.61
-33.897778,20.012778,22-09-2011,199.8,6.800000000000001,32.329998
-29.641944,30.6875,23-09-2011,148.0,123.5,30.06
-28.760833,17.730278,24-09-2011,249.8,0.4,37.14
-29.641944,30.6875,24-09-2011,148.0,123.5,30.06
-25.513889,31.224444,26-09-2011,158.8,98.80000000000001,30.57
-29.7775,29.470833,26-09-2011,144.7,94.80000000000001,26.75
-29.987778,29.851667,26-09-2011,144.90001,66.8,28.16
-29.744167,29.905833,26-09-2011,150.0,68.9,29.099998
-27.169444,29.233889,26-09-2011,162.0,70.5,28.599998
-26.73806,27.59194,26-09-2011,174.5,59.300000000000004,30.199999
-26.45,28.085833,26-09-2011,170.6,65.2,29.74
-31.396,29.2651,26-09-2011,149.90001,49.2,29.22
-31.554722,29.245556,26-09-2011,142.40001,50.5,27.9
-24.282222,28.090278,27-09-2011,170.3,75.10000000000001,31.59
-25.127778,27.628889,27-09-2011,187.5,56.5,33.51
-25.20639,27.558,27-09-2011,185.90001,55.7,33.239998
-23.281,30.54305556,27-09-2011,166.7,85.0,32.739998
-28.747778,31.745833,27-09-2011,160.90001,124.2,31.82
-30.733889,29.828333,27-09-2011,142.2,55.300000000000004,28.449999
-27.273889,28.49,27-09-2011,168.40001,65.5,29.609999
-27.3,28.586944,27-09-2011,168.1,66.3,29.55
-30.568333,29.422778,27-09-2011,146.90001,58.800000000000004,27.689999
-31.104278,29.399722,27-09-2011,148.3,50.6,28.789999
-34.092222,21.295278,27-09-2011,181.40001,12.600000000000001,30.72
-34.405833,19.600556,27-09-2011,174.1,8.9,27.539999
-29.161667,23.696389,28-09-2011,226.6,33.1,36.809998
-22.935,28.004167,28-09-2011,178.0,38.300000000000004,34.07
-23.763056,27.908611,28-09-2011,174.6,57.0,32.969997
-24.768889,31.39,28-09-2011,163.2,87.60000000000001,32.739998
-28.801278,31.955389,28-09-2011,161.2,111.0,31.48
-30.27402,30.69602,28-09-2011,148.0,59.7,29.38
-27.802778,28.768333,28-09-2011,162.6,68.2,28.949999
-27.398611,26.614722,28-09-2011,195.8,46.800000000000004,32.61
-31.031389,28.883333,28-09-2011,150.7,52.5,28.65
-30.86013889,29.07125,28-09-2011,153.2,52.5,29.109999
-30.77586667,29.03221667,28-09-2011,154.1,55.0,29.039999
-27.495556,26.074722,28-09-2011,200.7,43.800000000000004,32.829998
-24.99328,30.81444,29-09-2011,140.5,116.7,26.019999
-30.13573889,30.67422222,29-09-2011,148.7,72.9,29.699999
-27.573056,24.746389,30-09-2011,215.5,46.1,35.42
-27.902778,24.615556,30-09-2011,221.90001,46.300000000000004,36.03
-29.803611,30.516111,30-09-2011,143.8,96.9,28.98
-26.861111,28.884722,03-10-2011,164.90001,69.8,28.96
-29.160278,26.573333,03-10-2011,200.0,55.6,33.16
-26.03611,30.99778,04-10-2011,165.5,125.2,30.22
-27.398611,26.614722,04-10-2011,195.8,46.800000000000004,32.61
-27.671111,27.236944,04-10-2011,188.3,52.400000000000006,31.789999
-30.160091,27.40124,04-10-2011,181.7,61.5,31.189999
-30.336111,27.359444,04-10-2011,182.7,58.5,31.13
-28.69485,28.23487,04-10-2011,165.0,72.60000000000001,28.76
-28.883333,27.89,04-10-2011,170.6,73.7,29.869999
-31.5653,18.3306,04-10-2011,222.7,0.7000000000000001,31.98
-25.45963889,28.26430556,04-10-2011,177.0,70.0,31.91
-28.338333,31.373611,04-10-2011,157.5,101.30000000000001,30.929998
-28.068333,31.55,04-10-2011,166.40001,97.2,32.79
-27.4,26.624722,04-10-2011,195.8,46.800000000000004,32.61
-29.161667,23.696389,05-10-2011,226.6,33.1,36.809998
-25.81048333,27.90955222,05-10-2011,176.0,72.10000000000001,31.07
-29.641944,30.6875,05-10-2011,148.0,123.5,30.06
-31.860278,18.6875,05-10-2011,231.8,1.6,33.5
-27.00222,28.76528,05-10-2011,166.1,67.3,29.289999
-27.02314,28.59389,05-10-2011,168.3,66.10000000000001,29.64
-27.273889,28.49,05-10-2011,168.40001,65.5,29.609999
-27.4275,28.525833,05-10-2011,167.7,65.7,29.519999
-27.3,28.586944,05-10-2011,168.1,66.3,29.55
-30.830556,26.921389,06-10-2011,190.3,44.1,31.8
-30.679722,26.7125,06-10-2011,195.0,43.7,32.96
-30.160091,27.40124,06-10-2011,181.7,61.5,31.189999
-30.336111,27.359444,06-10-2011,182.7,58.5,31.13
-31.000833,26.353056,07-10-2011,196.2,38.900000000000006,31.48
-28.460833,21.248889,07-10-2011,249.2,18.5,37.95
-28.760833,17.730278,08-10-2011,249.8,0.4,37.14
-27.602222,29.942778,08-10-2011,167.3,90.5,29.97
-27.169444,29.233889,10-10-2011,162.0,70.5,28.599998
-27.01011111,26.69808333,11-10-2011,189.3,46.800000000000004,32.01
-24.183889,30.823889,11-10-2011,170.0,71.7,33.38
-25.127778,27.628889,11-10-2011,187.5,56.5,33.51
-25.20639,27.558,11-10-2011,185.90001,55.7,33.239998
-24.69514,27.40906,11-10-2011,187.7,54.800000000000004,33.57
-25.73411,27.21422,11-10-2011,176.7,61.900000000000006,31.17
-27.363611,31.783333,11-10-2011,162.8,72.10000000000001,32.7
-26.648056,27.089444,11-10-2011,179.7,51.400000000000006,30.83
-26.970278,27.211111,11-10-2011,181.3,53.1,31.05
-26.880278,26.965,11-10-2011,182.1,50.0,31.41
-26.98472222,26.63227778,11-10-2011,188.5,47.300000000000004,32.17
-27.573056,24.746389,11-10-2011,215.5,46.1,35.42
-29.028629,24.638389,11-10-2011,218.40001,44.0,35.73
-30.160091,27.40124,11-10-2011,181.7,61.5,31.189999
-33.31388889,19.07472222,11-10-2011,216.90001,4.1000000000000005,32.809998
-29.161667,23.696389,12-10-2011,226.6,33.1,36.809998
-24.058889,31.237222,12-10-2011,171.8,68.9,33.489998
-26.905,32.324722,12-10-2011,169.7,80.10000000000001,34.51
-26.73806,27.59194,12-10-2011,174.5,59.300000000000004,30.199999
-31.000833,26.353056,12-10-2011,196.2,38.900000000000006,31.48
-30.679722,26.7125,12-10-2011,195.0,43.7,32.96
-33.7075,18.97444444,12-10-2011,212.8,5.2,32.05
-24.679167,30.8025,13-10-2011,151.40001,121.60000000000001,27.76
-34.250556,20.9925,13-10-2011,186.8,11.100000000000001,30.519999
-34.031944,22.053333,13-10-2011,166.40001,17.400000000000002,28.119999
-34.039722,22.133333,13-10-2011,164.8,18.1,27.91
-34.02861,22.22222,14-10-2011,162.2,18.8,27.289999
-27.01011111,26.69808333,17-10-2011,189.3,46.800000000000004,32.01
-25.99136,27.84208,17-10-2011,173.1,73.3,30.16
-26.861111,28.884722,17-10-2011,164.90001,69.8,28.96
-26.73806,27.59194,17-10-2011,174.5,59.300000000000004,30.199999
-26.98472222,26.63227778,17-10-2011,188.5,47.300000000000004,32.17
-29.042222,24.6,17-10-2011,219.5,42.900000000000006,35.829998
-29.380556,30.2775,18-10-2011,144.1,87.4,27.92
-27.00222,28.76528,18-10-2011,166.1,67.3,29.289999
-26.648056,27.089444,18-10-2011,179.7,51.400000000000006,30.83
-26.970278,27.211111,18-10-2011,181.3,53.1,31.05
-26.880278,26.965,18-10-2011,182.1,50.0,31.41
-28.141944,26.417778,18-10-2011,196.40001,51.1,32.64
-31.436944,20.474722,18-10-2011,228.40001,5.6000000000000005,34.1
-33.501667,21.624167,18-10-2011,193.40001,12.4,30.84
-33.818056,19.694722,18-10-2011,212.1,6.300000000000001,32.1
-25.45963889,28.26430556,18-10-2011,177.0,70.0,31.91
-28.7115,24.07288889,19-10-2011,223.2,42.400000000000006,36.649998
-25.81048333,27.90955222,19-10-2011,176.0,72.10000000000001,31.07
-26.006389,29.253889,19-10-2011,159.90001,83.80000000000001,28.64
-29.1825,23.575556,19-10-2011,226.2,31.5,36.76
-34.075556,20.145556,19-10-2011,197.40001,7.9,31.73
-27.5275,30.858056,20-10-2011,157.2,98.5,29.06
-28.404444,30.013056,20-10-2011,165.40001,90.7,30.97
-27.38972222,26.46388889,20-10-2011,197.5,45.900000000000006,32.719997
-29.028629,24.638389,20-10-2011,218.40001,44.0,35.73
-28.058889,30.373611,20-10-2011,160.6,91.10000000000001,29.38
-25.57877778,29.12747222,20-10-2011,172.40001,76.3,31.23
-27.937778,31.209444,21-10-2011,161.7,80.9,30.64
-28.760833,17.730278,22-10-2011,249.8,0.4,37.14
-24.058889,31.237222,24-10-2011,171.8,68.9,33.489998
-29.7775,29.470833,24-10-2011,144.7,94.80000000000001,26.75
-29.987778,29.851667,24-10-2011,144.90001,66.8,28.16
-29.744167,29.905833,24-10-2011,150.0,68.9,29.099998
-27.169444,29.233889,24-10-2011,162.0,70.5,28.599998
-26.73806,27.59194,24-10-2011,174.5,59.300000000000004,30.199999
-26.45,28.085833,24-10-2011,170.6,65.2,29.74
-34.065833,20.404167,25-10-2011,194.90001,7.800000000000001,32.43
-25.127778,27.628889,25-10-2011,187.5,56.5,33.51
-25.20639,27.558,25-10-2011,185.90001,55.7,33.239998
-24.69514,27.40906,25-10-2011,187.7,54.800000000000004,33.57
-25.73411,27.21422,25-10-2011,176.7,61.900000000000006,31.17
-22.769722,30.886944,25-10-2011,174.6,70.0,33.32
-28.747778,31.745833,25-10-2011,160.90001,124.2,31.82
-30.733889,29.828333,25-10-2011,142.2,55.300000000000004,28.449999
-31.104278,29.399722,25-10-2011,148.3,50.6,28.789999
-30.77586667,29.03221667,25-10-2011,154.1,55.0,29.039999
-31.396,29.2651,25-10-2011,149.90001,49.2,29.22
-31.554722,29.245556,25-10-2011,142.40001,50.5,27.9
-34.092222,21.295278,25-10-2011,181.40001,12.600000000000001,30.72
-27.495556,26.074722,25-10-2011,200.7,43.800000000000004,32.829998
-30.398056,30.601944,26-10-2011,148.3,58.2,29.439999
-30.27402,30.69602,26-10-2011,148.0,59.7,29.38
-30.568333,29.422778,26-10-2011,146.90001,58.800000000000004,27.689999
-30.86013889,29.07125,26-10-2011,153.2,52.5,29.109999
-30.570833,29.150556,26-10-2011,148.90001,62.300000000000004,27.46
-33.897778,20.012778,26-10-2011,199.8,6.800000000000001,32.329998
-25.447222,30.711667,26-10-2011,160.3,94.9,30.14
-30.13573889,30.67422222,27-10-2011,148.7,72.9,29.699999
-31.031389,28.883333,27-10-2011,150.7,52.5,28.65
-34.405833,19.600556,27-10-2011,174.1,8.9,27.539999
-27.398611,26.614722,28-10-2011,195.8,46.800000000000004,32.61
-27.902778,24.615556,28-10-2011,221.90001,46.300000000000004,36.03
-29.803611,30.516111,28-10-2011,143.8,96.9,28.98
-25.99136,27.84208,31-10-2011,173.1,73.3,30.16
-26.861111,28.884722,31-10-2011,164.90001,69.8,28.96
-26.45,28.085833,31-10-2011,170.6,65.2,29.74
-32.502778,19.535833,31-10-2011,229.8,2.2,34.87
-31.860278,18.6875,01-11-2011,231.8,1.6,33.5
-28.735556,29.820556,01-11-2011,164.1,91.7,31.519999
-27.00222,28.76528,01-11-2011,166.1,67.3,29.289999
-26.880278,26.965,01-11-2011,182.1,50.0,31.41
-27.38972222,26.46388889,01-11-2011,197.5,45.900000000000006,32.719997
-29.160278,26.573333,01-11-2011,200.0,55.6,33.16
-30.679722,26.7125,01-11-2011,195.0,43.7,32.96
-25.45963889,28.26430556,01-11-2011,177.0,70.0,31.91
-28.338333,31.373611,01-11-2011,157.5,101.30000000000001,30.929998
-25.81048333,27.90955222,02-11-2011,176.0,72.10000000000001,31.07
-29.641944,30.6875,02-11-2011,148.0,123.5,30.06
-28.69485,28.23487,02-11-2011,165.0,72.60000000000001,28.76
-29.615556,27.065278,02-11-2011,188.5,64.4,31.75
-29.161667,23.696389,03-11-2011,226.6,33.1,36.809998
-28.44555556,32.325,03-11-2011,159.2,133.70000000000002,31.06
-27.602222,29.942778,03-11-2011,167.3,90.5,29.97
-30.160091,27.40124,03-11-2011,181.7,61.5,31.189999
-30.336111,27.359444,03-11-2011,182.7,58.5,31.13
-28.883333,27.89,03-11-2011,170.6,73.7,29.869999
-29.1825,23.575556,03-11-2011,226.2,31.5,36.76
-32.595833,19.009444,03-11-2011,231.3,2.3000000000000003,34.62
-28.7115,24.07288889,04-11-2011,223.2,42.400000000000006,36.649998
-30.830556,26.921389,04-11-2011,190.3,44.1,31.8
-27.573056,24.746389,04-11-2011,215.5,46.1,35.42
-30.679722,26.7125,04-11-2011,195.0,43.7,32.96
-28.69485,28.23487,04-11-2011,165.0,72.60000000000001,28.76
-28.760833,17.730278,05-11-2011,249.8,0.4,37.14
-29.658056,25.973333,05-11-2011,201.6,45.6,33.12
-31.000833,26.353056,05-11-2011,196.2,38.900000000000006,31.48
-27.169444,29.233889,07-11-2011,162.0,70.5,28.599998
-26.73806,27.59194,07-11-2011,174.5,59.300000000000004,30.199999
-27.01011111,26.69808333,08-11-2011,189.3,46.800000000000004,32.01
-24.679167,30.8025,08-11-2011,151.40001,121.60000000000001,27.76
-24.183889,30.823889,08-11-2011,170.0,71.7,33.38
-25.127778,27.628889,08-11-2011,187.5,56.5,33.51
-25.20639,27.558,08-11-2011,185.90001,55.7,33.239998
-24.69514,27.40906,08-11-2011,187.7,54.800000000000004,33.57
-27.363611,31.783333,08-11-2011,162.8,72.10000000000001,32.7
-29.380556,30.2775,08-11-2011,144.1,87.4,27.92
-26.98472222,26.63227778,08-11-2011,188.5,47.300000000000004,32.17
-27.398611,26.614722,08-11-2011,195.8,46.800000000000004,32.61
-27.671111,27.236944,08-11-2011,188.3,52.400000000000006,31.789999
-27.495556,26.074722,08-11-2011,200.7,43.800000000000004,32.829998
-24.058889,31.237222,09-11-2011,171.8,68.9,33.489998
-27.02314,28.59389,09-11-2011,168.3,66.10000000000001,29.64
-26.648056,27.089444,09-11-2011,179.7,51.400000000000006,30.83
-27.273889,28.49,09-11-2011,168.40001,65.5,29.609999
-27.4275,28.525833,09-11-2011,167.7,65.7,29.519999
-27.3,28.586944,09-11-2011,168.1,66.3,29.55
-29.161667,30.629722,10-11-2011,144.3,118.5,28.01
-33.38056,19.30167,10-11-2011,206.7,5.300000000000001,30.51
-33.31388889,19.07472222,10-11-2011,216.90001,4.1000000000000005,32.809998
-33.13083,18.86278,10-11-2011,210.1,3.4000000000000004,33.37
-33.7075,18.97444444,10-11-2011,212.8,5.2,32.05
-28.75,30.442778,11-11-2011,166.6,78.5,32.469997
-30.733889,29.828333,11-11-2011,142.2,55.300000000000004,28.449999
-27.5275,30.858056,12-11-2011,157.2,98.5,29.06
-24.670833,28.560833,14-11-2011,173.6,63.5,31.769999
-25.99136,27.84208,14-11-2011,173.1,73.3,30.16
-24.925278,29.324444,14-11-2011,177.1,57.5,33.04
-24.282222,28.090278,15-11-2011,170.3,75.10000000000001,31.59
-29.380556,30.2775,15-11-2011,144.1,87.4,27.92
-27.00222,28.76528,15-11-2011,166.1,67.3,29.289999
-26.648056,27.089444,15-11-2011,179.7,51.400000000000006,30.83
-34.031944,22.053333,15-11-2011,166.40001,17.400000000000002,28.119999
-34.039722,22.133333,15-11-2011,164.8,18.1,27.91
-25.45963889,28.26430556,15-11-2011,177.0,70.0,31.91
-29.161667,23.696389,16-11-2011,226.6,33.1,36.809998
-25.81048333,27.90955222,16-11-2011,176.0,72.10000000000001,31.07
-22.935,28.004167,16-11-2011,178.0,38.300000000000004,34.07
-34.065833,20.404167,16-11-2011,194.90001,7.800000000000001,32.43
-27.937778,31.209444,16-11-2011,161.7,80.9,30.64
-28.404444,30.013056,16-11-2011,165.40001,90.7,30.97
-28.141944,26.417778,16-11-2011,196.40001,51.1,32.64
-30.160091,27.40124,16-11-2011,181.7,61.5,31.189999
-34.02861,22.22222,16-11-2011,162.2,18.8,27.289999
-33.818056,19.694722,16-11-2011,212.1,6.300000000000001,32.1
-34.075556,20.145556,16-11-2011,197.40001,7.9,31.73
-34.005833,22.351111,16-11-2011,158.6,21.6,26.74
-28.058889,30.373611,16-11-2011,160.6,91.10000000000001,29.38
-22.91028,29.61111,17-11-2011,163.1,59.1,32.18
-27.38972222,26.46388889,17-11-2011,197.5,45.900000000000006,32.719997
-27.398611,26.614722,17-11-2011,195.8,46.800000000000004,32.61
-27.671111,27.236944,17-11-2011,188.3,52.400000000000006,31.789999
-33.897778,20.012778,17-11-2011,199.8,6.800000000000001,32.329998
-27.902778,24.615556,18-11-2011,221.90001,46.300000000000004,36.03
-28.760833,17.730278,19-11-2011,249.8,0.4,37.14
-29.161667,23.696389,21-11-2011,226.6,33.1,36.809998
-27.01011111,26.69808333,21-11-2011,189.3,46.800000000000004,32.01
-29.7775,29.470833,21-11-2011,144.7,94.80000000000001,26.75
-29.744167,29.905833,21-11-2011,150.0,68.9,29.099998
-26.861111,28.884722,21-11-2011,164.90001,69.8,28.96
-26.45,28.085833,21-11-2011,170.6,65.2,29.74
-26.98472222,26.63227778,21-11-2011,188.5,47.300000000000004,32.17
-31.554722,29.245556,21-11-2011,142.40001,50.5,27.9
-25.127778,27.628889,22-11-2011,187.5,56.5,33.51
-25.20639,27.558,22-11-2011,185.90001,55.7,33.239998
-24.69514,27.40906,22-11-2011,187.7,54.800000000000004,33.57
-29.987778,29.851667,22-11-2011,144.90001,66.8,28.16
-27.169444,29.233889,22-11-2011,162.0,70.5,28.599998
-26.970278,27.211111,22-11-2011,181.3,53.1,31.05
-26.880278,26.965,22-11-2011,182.1,50.0,31.41
-31.394444,20.947222,22-11-2011,234.0,6.9,34.52
-29.651389,22.746389,22-11-2011,230.6,21.6,36.86
-27.495556,26.074722,22-11-2011,200.7,43.800000000000004,32.829998
-23.658056,31.05,23-11-2011,173.0,58.300000000000004,33.76
-28.747778,31.745833,23-11-2011,160.90001,124.2,31.82
-28.801278,31.955389,23-11-2011,161.2,111.0,31.48
-30.398056,30.601944,23-11-2011,148.3,58.2,29.439999
-30.27402,30.69602,23-11-2011,148.0,59.7,29.38
-28.69485,28.23487,23-11-2011,165.0,72.60000000000001,28.76
-30.568333,29.422778,23-11-2011,146.90001,58.800000000000004,27.689999
-30.13573889,30.67422222,24-11-2011,148.7,72.9,29.699999
-27.573056,24.746389,24-11-2011,215.5,46.1,35.42
-31.031389,28.883333,24-11-2011,150.7,52.5,28.65
-30.86013889,29.07125,24-11-2011,153.2,52.5,29.109999
-30.77586667,29.03221667,24-11-2011,154.1,55.0,29.039999
-27.902778,24.615556,25-11-2011,221.90001,46.300000000000004,36.03
-29.803611,30.516111,25-11-2011,143.8,96.9,28.98
-25.99136,27.84208,28-11-2011,173.1,73.3,30.16
-30.398056,30.601944,28-11-2011,148.3,58.2,29.439999
-30.27402,30.69602,28-11-2011,148.0,59.7,29.38
-27.169444,29.233889,28-11-2011,162.0,70.5,28.599998
-26.861111,28.884722,28-11-2011,164.90001,69.8,28.96
-26.73806,27.59194,28-11-2011,174.5,59.300000000000004,30.199999
-29.160278,26.573333,28-11-2011,200.0,55.6,33.16
-28.735556,29.820556,29-11-2011,164.1,91.7,31.519999
-30.679722,26.7125,29-11-2011,195.0,43.7,32.96
-28.69485,28.23487,29-11-2011,165.0,72.60000000000001,28.76
-29.615556,27.065278,29-11-2011,188.5,64.4,31.75
-28.883333,27.89,29-11-2011,170.6,73.7,29.869999
